DW_DELL_ACCT_ID,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
2974597131,APJ,"Business, Engineering & Consumer Services",T1,80,166226,1,Low
3444366085,APJ,Government,T1,500,247143.298,0,Low
1437249847,NAMERICA,Healthcare & Life Sciences,T2,7799,528156.01,1,Low
2003440184,CSB,"Business, Engineering & Consumer Services",T5,1,110522,0,Low
3368182570,NAMERICA,Healthcare & Life Sciences,T4,8,289536,0,Low
3584022550,NAMERICA,"Business, Engineering & Consumer Services",T5,3,100105,0,Low
595710752,NAMERICA,Government,T4,166,176805.001,1,Low
3365144292,CSB,Web & Tech,T5,29,31843,1,Low
1702819777,EMEA,Education,T1,5937,1124228.527,0,Low
2854838180,Greater China,Manufacturing,T1,100,285668,0,Low
1939289362,APJ,Transportation,T2,36868,34118056,1,Low
2036958611,Greater China,Manufacturing,T1,180,19483,1,Low
2122607302,APJ,Manufacturing,T3,276,29811.126,1,Low
3550849123,NAMERICA,Education,T3,3,66539.266,0,Low
2036934421,Greater China,Web & Tech,T2,782,104079,0,Low
3586619140,CSB,Retail,T5,25,170781,0,Low
2618072007,LA,"Business, Engineering & Consumer Services",T3,40,26100,0,Low
595726479,NAMERICA,Government,T3,43,423368,1,Low
1888580554,EMEA,Agriculture,T5,130,147113.482,1,Low
1702830846,EMEA,Retail,T1,260,2550000,1,Low
3402396636,APJ,"Business, Engineering & Consumer Services",T1,70,8422761,1,Low
2122696172,APJ,Manufacturing,T1,3400,2691903,1,Low
2708271020,NAMERICA,"Banking, Financial Services & Insurance",T3,395,61494.14,0,Low
2224745606,NAMERICA,"Business, Engineering & Consumer Services",T1,700,1258683,0,Low
2003425139,NAMERICA,Healthcare & Life Sciences,T3,325,437996,0,Low
2224747260,NAMERICA,"Banking, Financial Services & Insurance",T1,703,2389700,1,Low
3585242489,CSB,Retail,T5,7,84208,1,Low
725402837,NAMERICA,Healthcare & Life Sciences,T5,35,44486.113,1,Low
2634631153,NAMERICA,Healthcare & Life Sciences,T2,1000,110154,1,Low
1503552617,NAMERICA,Education,T1,494,373000,1,Low
3562753932,EMEA,"Telecom, Media & Entertainment",T1,396,178230,0,Low
1702750427,EMEA,"Banking, Financial Services & Insurance",T3,1,46014.252,0,Low
3585428069,EMEA,Education,T5,118938,2866265,0,Low
2453743256,LA,"Business, Engineering & Consumer Services",T3,950,190580.011,1,Low
3561196592,CSB,Retail,T5,8,983437,1,Low
2107073782,CSB,Web & Tech,T5,35,21869.908,0,Low
2122652032,APJ,"Business, Engineering & Consumer Services",T5,176,100918,1,Low
2152197866,APJ,"Banking, Financial Services & Insurance",T1,200,310100,1,Low
1834620219,EMEA,Web & Tech,T2,251,182928,0,Low
1707358170,EMEA,Web & Tech,T3,300,716800,0,Low
2604999746,NAMERICA,Education,T2,190,65410.06,1,Low
1703212038,EMEA,"Banking, Financial Services & Insurance",T2,2000,1568622.2,1,Low
1503552496,NAMERICA,Manufacturing,T1,5000,1010899.999,1,Low
2224812047,NAMERICA,Retail,T3,200,414472,1,Low
2795860380,APJ,"Business, Engineering & Consumer Services",T1,7527,512300,0,Low
1702832548,EMEA,"Banking, Financial Services & Insurance",T1,1500,1796040.601,0,Low
1970239463,APJ,"Telecom, Media & Entertainment",T2,150,6170976.459,0,Low
3458531144,CSB,Agriculture,T5,5089,114651,1,Low
3585767134,NAMERICA,Agriculture,T5,8886,89129,0,Low
595688956,NAMERICA,Government,T1,80,592200,1,Low
2734150175,NAMERICA,Manufacturing,T5,330,38445,0,Low
2037207963,Greater China,"Banking, Financial Services & Insurance",T1,300,7685741,1,Low
1702712538,EMEA,Agriculture,T5,200,45441.216,1,Low
2224805907,NAMERICA,Retail,T5,100,54444.367,1,Low
3331320439,APJ,Web & Tech,T1,5815,151378,1,Low
3400065218,NAMERICA,Agriculture,T5,6,10779.11,0,Low
3378071287,NAMERICA,Manufacturing,T2,1173,400000,1,Low
3463899298,EMEA,Agriculture,T1,4,617740.78,0,Low
1940261710,CSB,Web & Tech,T5,42,22377,1,Low
3439739467,APJ,Education,T5,1,7207404,0,Low
3186845839,Greater China,Manufacturing,T1,700,69532,0,Low
1902251054,EMEA,Agriculture,T1,1000,731412.933,0,Low
595661035,NAMERICA,Education,T1,5000,5471377,1,Low
3516822188,NAMERICA,Healthcare & Life Sciences,T3,4,10058.271,0,Low
3433948579,CSB,Manufacturing,T5,194,44504.51,0,Low
3586038176,CSB,"Telecom, Media & Entertainment",T5,5,126320,0,Low
1940265500,APJ,"Telecom, Media & Entertainment",T3,7458,114676.09,1,Low
3488599286,LA,"Business, Engineering & Consumer Services",T3,536,197400,0,Low
3579877725,CSB,Agriculture,T5,45,70314,1,Low
3372349533,LA,Government,T2,300,537400,0,Low
1704514776,EMEA,Manufacturing,T4,322,144038,1,Low
3524600891,EMEA,Transportation,T5,7446,3328442,0,Low
1702644349,EMEA,Web & Tech,T5,570,74555,1,Low
2499756643,APJ,"Business, Engineering & Consumer Services",T1,10,120300,0,Low
2489737351,NAMERICA,Education,T5,105,106297,1,Low
2317437108,NAMERICA,Manufacturing,T5,160,131908.306,0,Low
3369442285,EMEA,Retail,T2,413,279630.55,1,Low
3463013623,Greater China,Government,T1,100,15875.553,0,Low
2596316061,Greater China,Government,T2,107,204615,1,Low
3560332637,CSB,"Business, Engineering & Consumer Services",T5,38,74890,0,Low
3518723666,CSB,Agriculture,T5,70,108102,0,Low
3435336472,CSB,Web & Tech,T5,45,186885,0,Low
1956275755,EMEA,Manufacturing,T3,15,297269.34,1,Low
3579104171,APJ,Web & Tech,T5,25,492812,1,Low
1926607559,EMEA,Government,T1,1049,136912,1,Low
3574537753,NAMERICA,"Business, Engineering & Consumer Services",T5,1,81844.401,0,Low
3400264312,EMEA,Government,T2,27,115976,0,Low
2003435302,NAMERICA,"Business, Engineering & Consumer Services",T1,628,2531542,0,Low
2681201593,EMEA,Energy,T1,584,5979782.593,1,Low
931383233,NAMERICA,Manufacturing,T3,90,106193.354,0,Low
1806030748,EMEA,"Business, Engineering & Consumer Services",T1,380,187489,1,Low
2615871751,NAMERICA,Education,T1,10,1825599,1,Low
1708909532,EMEA,Retail,T1,1988,184272,1,Low
595673675,NAMERICA,Education,T3,236,169800.001,0,Low
3370323983,NAMERICA,Web & Tech,T4,150,90049,1,Low
3193105784,APJ,Government,T3,29,882604,0,Low
1940263670,CSB,"Business, Engineering & Consumer Services",T5,35,2554908,0,Low
1940280318,APJ,Construction & Real Estate,T3,361,144201.27,1,Low
3527247443,CSB,Agriculture,T5,30,7605475,0,Low
3522252866,CSB,Agriculture,T5,16,103274,0,Low
1720201340,CSB,"Telecom, Media & Entertainment",T5,10,8739325,1,Low
3348042364,CSB,"Telecom, Media & Entertainment",T5,12,103549,0,Low
1702651077,EMEA,Transportation,T1,2888,20397,0,Low
2901952395,EMEA,"Banking, Financial Services & Insurance",T1,342,1402800,0,Low
2705911840,LA,Manufacturing,T3,350,59600,1,Low
2939201206,EMEA,Construction & Real Estate,T4,75,176687,1,Low
595661440,NAMERICA,Education,T1,1625,1389300,0,Low
2453047101,CSB,Web & Tech,T5,2,15141,1,Low
595664643,NAMERICA,Education,T1,1100,531517,1,Low
2037030939,Greater China,Transportation,T2,2767,47848,1,Low
2122631947,APJ,Government,T1,27014,926580,1,Low
1702737457,EMEA,Transportation,T1,60000,6550000,1,Low
2450135085,APJ,Government,T3,1000,999999,1,Low
3346851903,CSB,Retail,T5,32,26408,1,Low
1703361929,EMEA,"Banking, Financial Services & Insurance",T1,885,3724748.89,0,Low
2036938140,Greater China,"Business, Engineering & Consumer Services",T1,400,313116,1,Low
3579331700,CSB,Agriculture,T5,7921,172213,0,Low
595680693,NAMERICA,Education,T1,400,900000,0,Low
3585764679,CSB,Healthcare & Life Sciences,T5,14,140866,1,Low
3434356943,Greater China,Retail,T1,5083,3038513,1,Low
595676331,NAMERICA,Education,T1,975,1300000,1,Low
2779352833,APJ,"Business, Engineering & Consumer Services",T2,57,1372711,0,Low
3545725693,APJ,"Banking, Financial Services & Insurance",T5,5,1747104,1,Low
1705934266,EMEA,"Business, Engineering & Consumer Services",T1,1566,172441,0,Low
1702995441,EMEA,"Business, Engineering & Consumer Services",T1,4739,1241813.737,0,Low
3585339090,CSB,"Business, Engineering & Consumer Services",T5,8,47663,1,Low
2821111367,CSB,"Business, Engineering & Consumer Services",T5,4,59479,0,Low
3357485824,NAMERICA,Web & Tech,T1,1,6370378,1,Low
1702789468,EMEA,Retail,T1,1700,116071,1,Low
1703080529,EMEA,"Telecom, Media & Entertainment",T1,167,425700,0,Low
3440246019,APJ,Agriculture,T3,500,909828,0,Low
2382023906,EMEA,Manufacturing,T2,5000,4200000,0,Low
3273004860,Greater China,Education,T5,400,43152,1,Low
595663084,NAMERICA,Education,T5,16,13000.001,1,Low
3472792308,CSB,Retail,T5,8,114118,0,Low
597545326,NAMERICA,"Telecom, Media & Entertainment",T1,34000,176884,0,Low
595724119,NAMERICA,Government,T5,35,33313.999,1,Low
2224747039,NAMERICA,Retail,T4,200,181880.146,0,Low
3513208379,CSB,"Business, Engineering & Consumer Services",T5,6,167693,0,Low
595708234,NAMERICA,Education,T5,40,25700.001,0,Low
3417521820,APJ,"Telecom, Media & Entertainment",T5,47000,2271792,1,Low
2434915292,NAMERICA,"Business, Engineering & Consumer Services",T1,346,733836.642,1,Low
3395771025,LA,Manufacturing,T1,200,195300,1,Low
3463799384,CSB,Agriculture,T5,145,7854810,0,Low
3585308569,Greater China,Agriculture,T5,100,11476,1,Low
3395744635,APJ,Healthcare & Life Sciences,T5,160,5433391,1,Low
1963491134,APJ,Retail,T1,3670,10103302,0,Low
2059131418,EMEA,Agriculture,T3,320,194503,0,Low
3269130196,CSB,Retail,T5,2,3752102,0,Low
2745888810,NAMERICA,Manufacturing,T3,70,6083717,1,Low
595674279,NAMERICA,Education,T3,850,183400,1,Low
595720212,NAMERICA,Government,T4,355,260786.73,1,Low
1702771091,CSB,Manufacturing,T5,3,12578,0,Low
2500640950,CSB,Energy,T5,65,40800,1,Low
1706031151,EMEA,"Business, Engineering & Consumer Services",T2,254,148749,1,Low
727386487,NAMERICA,Manufacturing,T1,3000,2205200,0,Low
3359114905,APJ,Retail,T3,223,149859.37,1,Low
3585914933,CSB,Agriculture,T5,7,189251,1,Low
3559666298,NAMERICA,Retail,T5,7,6459721,1,Low
2416261971,EMEA,"Telecom, Media & Entertainment",T2,670,1533342,1,Low
2003441115,NAMERICA,Transportation,T3,3281,446764,1,Low
2734303259,CSB,Construction & Real Estate,T5,73,50684,0,Low
3336028253,LA,"Banking, Financial Services & Insurance",T2,5754,87100,1,Low
2122655811,APJ,Government,T1,100,714520,0,Low
1171514666,NAMERICA,Education,T1,130,74100,0,Low
3393158464,EMEA,Agriculture,T2,5256,5530213.78,0,Low
2971630790,CSB,Agriculture,T3,20,19931.934,0,Low
3516947563,Greater China,Manufacturing,T1,300,25000,1,Low
2122603885,APJ,"Banking, Financial Services & Insurance",T1,3419,7576400,0,Low
2578663709,NAMERICA,Healthcare & Life Sciences,T5,125,58980,1,Low
1899051408,LA,Government,T1,727,114014,1,Low
3358604957,LA,Government,T1,700,680600,0,Low
595729280,NAMERICA,Healthcare & Life Sciences,T1,19979,18427337.6,0,Low
2122696277,APJ,Energy,T1,500,618798,1,Low
1873077395,EMEA,Energy,T1,800,877400,0,Low
1703262674,EMEA,"Banking, Financial Services & Insurance",T1,6910,124274,0,Low
1940291004,APJ,"Business, Engineering & Consumer Services",T3,130,159364.847,0,Low
2642403758,EMEA,Web & Tech,T5,7,66131,1,Low
3582950624,EMEA,Agriculture,T5,502,105732,1,Low
3478965483,CSB,Agriculture,T5,38,176891,0,Low
2036945104,Greater China,Manufacturing,T1,600,254718,1,Low
3520451970,CSB,Manufacturing,T5,6,6109206,0,Low
595679176,NAMERICA,Education,T1,1100,1906600,0,Low
2734274578,CSB,"Business, Engineering & Consumer Services",T5,30,155015,1,Low
3340443143,CSB,"Business, Engineering & Consumer Services",T5,8,14184,0,Low
595702399,NAMERICA,Education,T5,18,110800,1,Low
2122627623,APJ,Government,T1,2000,807000,0,Low
2733766191,CSB,"Business, Engineering & Consumer Services",T5,17,148975,0,Low
3396517450,NAMERICA,Education,T3,20,8070014,0,Low
2838167776,LA,Education,T2,600,252800,1,Low
3540426991,CSB,Agriculture,T5,10,47669,1,Low
3520285359,CSB,Agriculture,T5,6,168097,1,Low
2945433942,NAMERICA,"Business, Engineering & Consumer Services",T2,20,18391.304,1,Low
2224809015,NAMERICA,Healthcare & Life Sciences,T5,200,38868.954,1,Low
2005516382,NAMERICA,"Business, Engineering & Consumer Services",T2,1000,1994783.233,0,Low
2003427697,NAMERICA,Manufacturing,T2,400,75200,0,Low
2734011370,CSB,Construction & Real Estate,T5,5,136921,0,Low
3413800591,NAMERICA,"Banking, Financial Services & Insurance",T3,8,436366,0,Low
3532588103,CSB,Manufacturing,T5,11,17371,1,Low
2565622609,EMEA,Healthcare & Life Sciences,T1,16000,5123812.79,0,Low
3548254914,LA,Agriculture,T5,300,7074490,0,Low
2539161005,APJ,Transportation,T3,737,301000,1,Low
1702727573,EMEA,Web & Tech,T3,184,237221.414,0,Low
3481071889,APJ,Manufacturing,T1,150,4600000,0,Low
2716538461,EMEA,Education,T1,500,865000,1,Low
3585507285,EMEA,Education,T5,107,174307,0,Low
3584962481,CSB,Retail,T5,15,155107,1,Low
3401661177,Greater China,"Business, Engineering & Consumer Services",T1,1000,768552,0,Low
3585006506,CSB,Education,T5,99,143740,0,Low
2734127533,NAMERICA,Education,T5,1,21220.429,1,Low
3543989057,CSB,Manufacturing,T5,208,152089,0,Low
595733171,NAMERICA,Education,T1,425,652100,1,Low
1703246635,EMEA,Agriculture,T2,1500,5800000,0,Low
3337252552,NAMERICA,Agriculture,T3,2636,109812,0,Low
595732459,NAMERICA,Education,T1,600,290000,0,Low
2037054603,Greater China,Manufacturing,T1,853,575988.214,1,Low
2734154677,NAMERICA,"Telecom, Media & Entertainment",T1,55000,35000000,1,Low
1724001907,LA,Web & Tech,T1,400,962000,0,Low
2003432788,NAMERICA,"Banking, Financial Services & Insurance",T5,254,141958.635,0,Low
2423807349,EMEA,Education,T1,5937,871798.495,1,Low
2122630988,APJ,"Telecom, Media & Entertainment",T1,10997,2443615,1,Low
1723999854,LA,"Telecom, Media & Entertainment",T3,700,105000,1,Low
595683711,NAMERICA,Government,T1,35,6227200,0,Low
2005512759,NAMERICA,Manufacturing,T3,700,352036.033,0,Low
3408592546,Greater China,Web & Tech,T1,100,5004139,1,Low
1703024920,EMEA,"Business, Engineering & Consumer Services",T1,9900,24013112.3,1,Low
597546257,NAMERICA,Manufacturing,T1,17,53020400,0,Low
2122605457,APJ,Manufacturing,T1,8967,5650000,0,Low
2122649350,APJ,Web & Tech,T1,617,42031100,0,Low
595712877,NAMERICA,Government,T1,2700,2349900,0,Low
2122679699,APJ,Education,T1,5076,7066791,0,Low
3384251051,NAMERICA,Retail,T2,69000,32469,1,Low
3246609799,EMEA,Retail,T1,5,5300000,0,Low
727392242,NAMERICA,Web & Tech,T1,10000,96380700,0,Low
3399239036,EMEA,"Business, Engineering & Consumer Services",T1,28,7400212,1,Low
3384361286,APJ,Energy,T1,32440,16210476,1,Low
3325030086,NAMERICA,Manufacturing,T1,135,43661,0,Low
3383759776,CSB,"Business, Engineering & Consumer Services",T5,38,12575,0,Low
2616844254,Greater China,Education,T1,80,1482431.741,0,Low
1704772763,EMEA,Education,T2,8000,1000000,0,Low
1708914133,NAMERICA,"Business, Engineering & Consumer Services",T3,23,82291.77,1,Low
727387234,NAMERICA,"Banking, Financial Services & Insurance",T1,2338,1896195.857,0,Low
3419320005,EMEA,"Business, Engineering & Consumer Services",T1,8547,75681,0,Low
725393141,NAMERICA,Healthcare & Life Sciences,T1,5991,12291100,1,Low
1703051305,EMEA,Transportation,T1,10653,3125848.175,1,Low
3533650443,EMEA,Agriculture,T5,200,51259,1,Low
1724126951,LA,"Business, Engineering & Consumer Services",T1,300,1146700,0,Low
1702925220,EMEA,Web & Tech,T5,75,118138,1,Low
597545369,NAMERICA,"Business, Engineering & Consumer Services",T2,1647,15807500,1,Low
2718947614,LA,Education,T3,3,42078.444,1,Low
1956272878,EMEA,Energy,T1,79000,44528600,0,Low
931388288,NAMERICA,Education,T1,100,390075,0,Low
2003431444,NAMERICA,Manufacturing,T3,200,149200,1,Low
2516173672,NAMERICA,Web & Tech,T1,179,167274,0,Low
1702677771,EMEA,Agriculture,T2,353,620000,1,Low
3539655792,EMEA,Government,T1,4037,147049,0,Low
595710761,NAMERICA,Government,T1,700,680000,0,Low
2286216615,NAMERICA,"Banking, Financial Services & Insurance",T1,63,615000,0,Low
2005507376,NAMERICA,Manufacturing,T3,180,420218,1,Low
2005512578,NAMERICA,Web & Tech,T1,301,491048.327,1,Low
2250156412,Greater China,"Telecom, Media & Entertainment",T1,13,130724.143,0,Low
2452470399,CSB,Retail,T3,71,6661747,0,Low
1703239104,EMEA,Energy,T3,1000,236100,1,Low
2427805606,APJ,"Business, Engineering & Consumer Services",T1,100,1000000,1,Low
2122605914,APJ,Government,T1,30,1950000,0,Low
3300492813,NAMERICA,"Banking, Financial Services & Insurance",T1,1500,2470000,0,Low
2622152110,NAMERICA,Construction & Real Estate,T1,300,195000,1,Low
595713378,NAMERICA,Government,T1,700,904300,0,Low
2037215604,Greater China,Government,T1,3480,10509,0,Low
2035603962,Greater China,Web & Tech,T1,3162,11546926.29,1,Low
3340229599,NAMERICA,Education,T5,50,114219.652,1,Low
2087520701,EMEA,"Banking, Financial Services & Insurance",T3,725,355712.395,0,Low
2926280816,CSB,Web & Tech,T5,176,128150,1,Low
3320809676,EMEA,"Banking, Financial Services & Insurance",T1,9500,2090624.376,0,Low
3438859105,CSB,Web & Tech,T5,10,30942,0,Low
3560947647,CSB,"Banking, Financial Services & Insurance",T5,6,76179,0,Low
931384345,NAMERICA,"Banking, Financial Services & Insurance",T1,81233,79050000,1,Low
1703304325,EMEA,Education,T1,1647,2000000,1,Low
3378567052,NAMERICA,Web & Tech,T1,5305,15227400,0,Low
595711768,NAMERICA,Government,T5,106,76575.555,1,Low
1721067304,EMEA,Government,T3,10,32598.61,0,Low
1940272415,APJ,Web & Tech,T3,194,284373.081,1,Low
3380943228,Greater China,Manufacturing,T1,100,85000,1,Low
3400138354,APJ,"Telecom, Media & Entertainment",T5,100,3829435,0,Low
1704607100,EMEA,Manufacturing,T1,678,176150,1,Low
3350216424,NAMERICA,Web & Tech,T1,8000,16573,0,Low
3456757845,APJ,Agriculture,T3,5,224200,0,Low
727391606,NAMERICA,"Business, Engineering & Consumer Services",T1,25000,2433900,0,Low
1939136638,APJ,Web & Tech,T1,500,147168,0,Low
3541987812,NAMERICA,Agriculture,T3,60,45363.61,0,Low
2637255624,LA,"Telecom, Media & Entertainment",T1,12,1460100,1,Low
1938228296,APJ,"Business, Engineering & Consumer Services",T3,8283,65300.288,1,Low
597545170,NAMERICA,Healthcare & Life Sciences,T1,25000,32500000,1,Low
3397943261,LA,"Telecom, Media & Entertainment",T3,2849,33417,0,Low
1939157897,APJ,Web & Tech,T1,552,9527823,0,Low
2368843999,EMEA,"Business, Engineering & Consumer Services",T1,2110,19000000,0,Low
1702693814,EMEA,Web & Tech,T2,20800,38000000,0,Low
3527162823,CSB,"Business, Engineering & Consumer Services",T5,11,31335,1,Low
595722572,NAMERICA,Government,T1,2732078,6592696.575,1,Low
595669897,NAMERICA,Education,T1,105,19642000,0,Low
3024691193,EMEA,Government,T1,200,167779,1,Low
1724005272,LA,Transportation,T1,7401,1190000,0,Low
1702876228,EMEA,Manufacturing,T1,282488,52700000,0,Low
2753293323,APJ,Government,T1,724,3255100,0,Low
2036964913,Greater China,"Banking, Financial Services & Insurance",T1,8682,3763754.971,1,Low
3430616832,EMEA,Agriculture,T2,364,369195,0,Low
1703257771,EMEA,"Banking, Financial Services & Insurance",T1,62141,8624331.747,0,Low
2122693273,APJ,Government,T1,5180,9703324,1,Low
597545802,NAMERICA,Transportation,T1,2300000,397381140.6,1,Low
597546663,NAMERICA,Energy,T1,9305,25994800,1,Low
2122686312,APJ,Manufacturing,T1,5500,5852195,1,Low
2122981443,APJ,Retail,T2,4500,1146800,1,Low
1703310312,EMEA,"Telecom, Media & Entertainment",T1,2601,8321700,1,Low
2003424795,NAMERICA,Energy,T4,184,223747,0,Low
2456913584,LA,Education,T2,250,203100,0,Low
2075828893,Greater China,Manufacturing,T1,200,65526,0,Low
2707047956,APJ,Manufacturing,T1,303,1412900,0,Low
1592342375,NAMERICA,Web & Tech,T5,5,13882,0,Low
2434773948,NAMERICA,Manufacturing,T1,430,611800,0,Low
3484996712,APJ,"Business, Engineering & Consumer Services",T3,100,302900,1,Low
1702713346,EMEA,"Banking, Financial Services & Insurance",T1,27,369081.11,1,Low
3404211506,APJ,"Telecom, Media & Entertainment",T3,5,91000,1,Low
595733348,NAMERICA,Education,T1,99953,5233700,1,Low
931396538,NAMERICA,"Banking, Financial Services & Insurance",T1,1000,596500,0,Low
2122994498,APJ,Energy,T1,60,57400,0,Low
727383224,NAMERICA,Web & Tech,T2,1200,15213483.32,0,Low
595728265,NAMERICA,Government,T1,30,42800,0,Low
