acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
2505,EMEA,Manufacturing,T1,8604,93434,1,Low
2506,Greater China,Manufacturing,T1,10000,688600,0,Low
2507,Greater China,Manufacturing,T2,3000,28472,0,Low
2508,EMEA,Healthcare & Life Sciences,T1,7500,3286617.087,1,Low
2509,NAMERICA,"Business, Engineering & Consumer Services",T4,100,110384.518,1,Low
2510,Greater China,Manufacturing,T1,1300,931389,0,Low
2511,NAMERICA,"Banking, Financial Services & Insurance",T5,22,56909.299,0,Low
2512,Greater China,Web & Tech,T5,101,2461711,1,Low
2513,CSB,Manufacturing,T5,3115,10511,0,Low
2514,LA,"Business, Engineering & Consumer Services",T5,20,38020.647,1,Low
2515,CSB,Construction & Real Estate,T5,12,1581302,0,Low
2516,APJ,Web & Tech,T5,10,43688,1,Low
2517,NAMERICA,Retail,T1,1452,544981.414,0,Low
2518,EMEA,"Banking, Financial Services & Insurance",T1,11030,6880000,1,Low
2519,EMEA,Agriculture,T1,820,189046,1,Low
2520,LA,Manufacturing,T3,1000,57888.164,0,Low
2521,EMEA,Web & Tech,T5,5,7454509,0,Low
2522,LA,"Business, Engineering & Consumer Services",T5,20,58597,0,Low
2523,EMEA,Education,T5,19,64907.36,1,Low
2524,APJ,Transportation,T1,1300,2983400,1,Low
2525,CSB,"Business, Engineering & Consumer Services",T5,35,90465,1,Low
2526,CSB,Agriculture,T5,20,144608,1,Low
2527,NAMERICA,Government,T4,482,234376,1,Low
2528,NAMERICA,Education,T2,2400,644700,0,Low
2529,LA,Transportation,T3,500,121636.854,0,Low
2530,NAMERICA,"Business, Engineering & Consumer Services",T5,220,34662.195,1,Low
2531,Greater China,Transportation,T3,500,21206.682,0,Low
2532,NAMERICA,Retail,T3,1000,272445,1,Low
2533,NAMERICA,Education,T3,520,333201.813,0,Low
2534,CSB,"Business, Engineering & Consumer Services",T5,84,91421,0,Low
2535,NAMERICA,"Business, Engineering & Consumer Services",T1,400,720229,1,Low
2536,NAMERICA,Retail,T1,200,3000000,1,Low
2537,NAMERICA,"Business, Engineering & Consumer Services",T1,1,5866710.393,0,Low
2538,NAMERICA,"Business, Engineering & Consumer Services",T5,70,53798,0,Low
2539,EMEA,"Business, Engineering & Consumer Services",T3,2626,192819,1,Low
2540,NAMERICA,Education,T1,1300,1860600,0,Low
2541,APJ,Education,T2,130,105004.155,0,Low
2542,NAMERICA,Retail,T1,17000,5113400,1,Low
2543,APJ,"Banking, Financial Services & Insurance",T1,2613,4970842.847,1,Low
2544,NAMERICA,Government,T5,22,51100,0,Low
2545,EMEA,Healthcare & Life Sciences,T1,128,94980,0,Low
2546,NAMERICA,"Telecom, Media & Entertainment",T3,35,450577.173,0,Low
2547,NAMERICA,"Business, Engineering & Consumer Services",T5,50,52475.345,1,Low
2548,CSB,"Telecom, Media & Entertainment",T5,21,185054,1,Low
2549,APJ,"Banking, Financial Services & Insurance",T1,2028,315046.95,0,Low
2550,CSB,Web & Tech,T5,11,26241,1,Low
2551,NAMERICA,Education,T1,1700,181300,0,Low
2552,APJ,Web & Tech,T5,20,197198,0,Low
2553,CSB,Construction & Real Estate,T5,3,136871,1,Low
2554,NAMERICA,Web & Tech,T4,120,230779,1,Low
2555,EMEA,Construction & Real Estate,T1,5,1212585,1,Low
2556,EMEA,"Business, Engineering & Consumer Services",T5,1541,2570413,1,Low
2557,Greater China,Manufacturing,T2,300,190560,1,Low
2558,NAMERICA,"Business, Engineering & Consumer Services",T1,1200,749384.335,0,Low
2559,NAMERICA,Agriculture,T2,20,15675.796,0,Low
2560,NAMERICA,Transportation,T3,23,44352.804,0,Low
2561,NAMERICA,Agriculture,T3,4,57450.15,0,Low
2562,EMEA,Retail,T2,120,2924024,1,Low
2563,CSB,Manufacturing,T5,25,178863,0,Low
2564,NAMERICA,"Banking, Financial Services & Insurance",T5,38,63226.324,1,Low
2565,APJ,Manufacturing,T2,2500,109575,0,Low
2566,APJ,Agriculture,T2,3056,325000,0,Low
2567,EMEA,Web & Tech,T3,24,346332.563,1,Low
2568,APJ,Agriculture,T5,200,114109,0,Low
2569,CSB,"Business, Engineering & Consumer Services",T5,200,134843,0,Low
2570,NAMERICA,Manufacturing,T3,26,401877.652,0,Low
2571,Greater China,Manufacturing,T1,69,100000,0,Low
2572,LA,Manufacturing,T3,100,18616.733,0,Low
2573,CSB,Retail,T5,40,4616673,1,Low
2574,EMEA,Manufacturing,T1,339,724032.438,0,Low
2575,CSB,"Business, Engineering & Consumer Services",T5,1,7931115,1,Low
2576,CSB,Manufacturing,T5,8,13075.406,0,Low
2577,LA,Manufacturing,T3,300,17923.471,0,Low
2578,LA,Manufacturing,T5,80,3720981,0,Low
2579,Greater China,Healthcare & Life Sciences,T2,500,192852,0,Low
2580,CSB,Retail,T5,9,124693,1,Low
2581,NAMERICA,Manufacturing,T4,35,132954,1,Low
2582,EMEA,Web & Tech,T2,8,455000,1,Low
2583,APJ,"Banking, Financial Services & Insurance",T2,225,115500,0,Low
2584,CSB,Healthcare & Life Sciences,T5,7,6305508,0,Low
2585,NAMERICA,Government,T5,253,109301,1,Low
2586,APJ,Manufacturing,T3,190,225000,0,Low
2587,NAMERICA,Retail,T2,5000,10029917.59,0,Low
2588,NAMERICA,"Business, Engineering & Consumer Services",T4,103,286341,0,Low
2589,EMEA,Transportation,T3,60,49004.817,1,Low
2590,NAMERICA,Government,T2,2,442598,1,Low
2591,CSB,"Banking, Financial Services & Insurance",T5,21,100512,1,Low
2592,NAMERICA,"Business, Engineering & Consumer Services",T1,5375,515300,1,Low
2593,APJ,Manufacturing,T2,55,32000,1,Low
2594,CSB,Manufacturing,T5,7576,13996,1,Low
2595,CSB,"Business, Engineering & Consumer Services",T5,4,130721,1,Low
2596,APJ,"Banking, Financial Services & Insurance",T3,70,99380.345,1,Low
2597,NAMERICA,Education,T4,469,231252.8,1,Low
2598,NAMERICA,Manufacturing,T4,195,172393.169,0,Low
2599,EMEA,Transportation,T2,525,1850000,1,Low
2600,Greater China,"Banking, Financial Services & Insurance",T1,971,378146,1,Low
2601,NAMERICA,Government,T5,102,54075.001,0,Low
2602,NAMERICA,"Business, Engineering & Consumer Services",T1,200,719222.052,0,Low
2603,APJ,"Telecom, Media & Entertainment",T2,9212,1155000,1,Low
2604,Greater China,Manufacturing,T2,500,1500046,1,Low
2605,EMEA,"Telecom, Media & Entertainment",T1,2334,77116,0,Low
2606,NAMERICA,Web & Tech,T4,2,151757,1,Low
2607,NAMERICA,Agriculture,T2,50,75021.784,1,Low
2608,EMEA,Manufacturing,T1,1200,730000,1,Low
2609,EMEA,"Banking, Financial Services & Insurance",T2,2587,54653,1,Low
2610,EMEA,"Business, Engineering & Consumer Services",T1,308,95603,0,Low
2611,Greater China,Education,T1,300,7576465,1,Low
2612,EMEA,Manufacturing,T3,8,98412.633,1,Low
2613,CSB,Manufacturing,T5,50,11464,0,Low
2614,LA,Manufacturing,T3,130,33586.873,0,Low
2615,APJ,Web & Tech,T1,900,1676840,0,Low
2616,CSB,Retail,T5,40,12869,0,Low
2617,APJ,Government,T1,1700,582545,0,Low
2618,NAMERICA,Healthcare & Life Sciences,T4,3,168476,0,Low
2619,EMEA,Web & Tech,T4,30,165315.921,1,Low
2620,NAMERICA,Manufacturing,T3,760,649372.55,0,Low
2621,NAMERICA,Web & Tech,T1,45,12632009.69,0,Low
2622,NAMERICA,Education,T1,600,1360401.95,1,Low
2623,EMEA,Manufacturing,T3,100,125881,0,Low
2624,NAMERICA,Education,T1,1,774714.967,0,Low
2625,EMEA,"Business, Engineering & Consumer Services",T1,1230,11001,1,Low
2626,CSB,Education,T5,5,139273,0,Low
2627,EMEA,Manufacturing,T1,4311,825000,0,Low
2628,EMEA,"Banking, Financial Services & Insurance",T1,5148,2940500,0,Low
2629,NAMERICA,Web & Tech,T4,4,238316,0,Low
2630,CSB,Agriculture,T5,4,199924,0,Low
2631,CSB,Manufacturing,T5,60,34654,1,Low
2632,NAMERICA,Retail,T3,572,511215.935,0,Low
2633,NAMERICA,Education,T5,168,101507,1,Low
2634,CSB,Healthcare & Life Sciences,T5,35,177524,0,Low
2635,NAMERICA,Healthcare & Life Sciences,T5,125,195225.98,1,Low
2636,CSB,"Business, Engineering & Consumer Services",T5,65,16284,1,Low
2637,Greater China,Manufacturing,T3,5306,117520,0,Low
2638,APJ,Manufacturing,T3,999,121618.524,1,Low
2639,NAMERICA,Education,T5,68,51704,1,Low
2640,EMEA,Government,T1,1,2400000,1,Low
2641,NAMERICA,Manufacturing,T3,130,82822.811,1,Low
2642,CSB,Web & Tech,T5,4,39556,0,Low
2643,CSB,"Banking, Financial Services & Insurance",T5,50,12967,0,Low
2644,NAMERICA,"Business, Engineering & Consumer Services",T4,7,218620.672,0,Low
2645,LA,Agriculture,T1,250,1181000,0,Low
2646,NAMERICA,Web & Tech,T1,1,9230591.502,1,Low
2647,NAMERICA,Government,T4,35,61143.495,1,Low
2648,Greater China,Healthcare & Life Sciences,T1,1000,567255,0,Low
2649,NAMERICA,Government,T1,5,2800000,0,Low
2650,NAMERICA,"Banking, Financial Services & Insurance",T5,19,110332.544,1,Low
2651,CSB,Web & Tech,T5,33,36993.773,1,Low
2652,EMEA,Retail,T1,15271,1300000,1,Low
2653,Greater China,"Business, Engineering & Consumer Services",T5,101,94091,1,Low
2654,NAMERICA,"Business, Engineering & Consumer Services",T5,2,21904.049,1,Low
2655,Greater China,"Telecom, Media & Entertainment",T2,138,6933566,1,Low
2656,NAMERICA,Healthcare & Life Sciences,T5,65,33551.68,0,Low
2657,NAMERICA,Retail,T5,570,20925.779,0,Low
2658,CSB,"Business, Engineering & Consumer Services",T5,35,66695,1,Low
2659,NAMERICA,Government,T1,144138,8774500,0,Low
2660,EMEA,Manufacturing,T1,671,85908,0,Low
2661,APJ,Agriculture,T5,2817,99335,1,Low
2662,NAMERICA,"Business, Engineering & Consumer Services",T4,21,160127,1,Low
2663,CSB,"Telecom, Media & Entertainment",T5,3,2025912,1,Low
2664,CSB,Healthcare & Life Sciences,T5,4,48723,1,Low
2665,NAMERICA,Manufacturing,T2,506,56277.67,0,Low
2666,EMEA,Web & Tech,T1,3522,1715733.3,0,Low
2667,NAMERICA,Education,T4,150,322512,0,Low
2668,NAMERICA,Government,T5,15,48613,1,Low
2669,CSB,Agriculture,T5,26,174374,0,Low
2670,Greater China,Web & Tech,T2,1232,111096,1,Low
2671,CSB,"Business, Engineering & Consumer Services",T5,50,14939,1,Low
2672,CSB,"Business, Engineering & Consumer Services",T5,4,33730,0,Low
2673,NAMERICA,Web & Tech,T5,1,25047,1,Low
2674,CSB,Agriculture,T5,50,113719,1,Low
2675,NAMERICA,Government,T1,4867,4477600,1,Low
2676,CSB,"Business, Engineering & Consumer Services",T5,29,737626,1,Low
2677,EMEA,"Banking, Financial Services & Insurance",T1,68,91166,1,Low
2678,Greater China,Manufacturing,T1,151,87177,0,Low
2679,APJ,"Banking, Financial Services & Insurance",T1,7328,1495800,1,Low
2680,LA,"Business, Engineering & Consumer Services",T1,130,73615,0,Low
2681,EMEA,"Business, Engineering & Consumer Services",T5,9765,74316.96,0,Low
2682,NAMERICA,Government,T5,90,80019.206,0,Low
2683,EMEA,Healthcare & Life Sciences,T2,50,51780,0,Low
2684,APJ,"Business, Engineering & Consumer Services",T2,4,85306.983,0,Low
2685,NAMERICA,"Business, Engineering & Consumer Services",T1,2400,4336558.288,1,Low
2686,EMEA,Manufacturing,T3,83,26860.606,1,Low
2687,CSB,Web & Tech,T5,15,5225033,0,Low
2688,NAMERICA,Agriculture,T2,3091,11834.415,1,Low
2689,EMEA,Manufacturing,T2,80,1666345.73,0,Low
2690,NAMERICA,Healthcare & Life Sciences,T1,2076,290900,1,Low
2691,LA,Manufacturing,T3,870,114100,0,Low
2692,EMEA,Agriculture,T1,1100,676421.99,1,Low
2693,Greater China,Healthcare & Life Sciences,T1,823,256317,1,Low
2694,CSB,Transportation,T5,20,101655,1,Low
2695,Greater China,Web & Tech,T5,7,124960,1,Low
2696,EMEA,Education,T1,4168,147888,1,Low
2697,CSB,Web & Tech,T5,12,28571.148,0,Low
2698,NAMERICA,Education,T5,25,23712,0,Low
2699,NAMERICA,Government,T3,350,421735.088,0,Low
2700,EMEA,"Banking, Financial Services & Insurance",T1,6199,5593450,1,Low
2701,Greater China,"Business, Engineering & Consumer Services",T3,60,100098,0,Low
2702,EMEA,"Business, Engineering & Consumer Services",T3,401,408950.76,1,Low
2703,EMEA,"Business, Engineering & Consumer Services",T3,2,116989.758,1,Low
2704,EMEA,"Banking, Financial Services & Insurance",T4,400,104519.478,0,Low
2705,CSB,"Business, Engineering & Consumer Services",T5,4,187850,1,Low
2706,EMEA,"Banking, Financial Services & Insurance",T1,700,525000,1,Low
2707,Greater China,Healthcare & Life Sciences,T2,200,27750,1,Low
2708,NAMERICA,Manufacturing,T1,2279,1645613.837,0,Low
2709,CSB,Construction & Real Estate,T5,15,18420,1,Low
2710,APJ,"Business, Engineering & Consumer Services",T1,791,1588804,1,Low
2711,CSB,Agriculture,T5,100,4439980,1,Low
2712,CSB,Manufacturing,T5,29,45016,0,Low
2713,CSB,"Telecom, Media & Entertainment",T5,1989,15355,1,Low
2714,NAMERICA,Healthcare & Life Sciences,T2,23,175060,1,Low
2715,NAMERICA,"Business, Engineering & Consumer Services",T5,160,98101,1,Low
2716,CSB,Web & Tech,T5,1,10404.499,1,Low
2717,NAMERICA,Construction & Real Estate,T3,850,44309,0,Low
2718,EMEA,Retail,T4,7,69726.544,0,Low
2719,LA,Manufacturing,T5,807,40671.095,1,Low
2720,CSB,Manufacturing,T5,13,16091,0,Low
2721,EMEA,"Banking, Financial Services & Insurance",T1,5000,10966,0,Low
2722,EMEA,Manufacturing,T3,830,315448.655,0,Low
2723,Greater China,Manufacturing,T3,350,228620,1,Low
2724,APJ,Manufacturing,T3,200,16811.773,1,Low
2725,CSB,Retail,T5,3,5790966,1,Low
2726,EMEA,Agriculture,T2,3,800000,0,Low
2727,NAMERICA,"Telecom, Media & Entertainment",T1,3,11475600,0,Low
2728,EMEA,Retail,T2,150,165000,1,Low
2729,NAMERICA,"Telecom, Media & Entertainment",T4,550,284464,0,Low
2730,NAMERICA,"Business, Engineering & Consumer Services",T5,76,50059.892,0,Low
2731,LA,"Business, Engineering & Consumer Services",T2,400,379800,0,Low
2732,EMEA,Construction & Real Estate,T4,266,201395.655,1,Low
2733,APJ,Manufacturing,T3,762,452074.493,0,Low
2734,EMEA,Manufacturing,T1,8525,23491,0,Low
2735,NAMERICA,"Banking, Financial Services & Insurance",T4,84,197018,0,Low
2736,CSB,"Banking, Financial Services & Insurance",T5,9,14916,1,Low
2737,NAMERICA,"Business, Engineering & Consumer Services",T3,1,339713.427,0,Low
2738,APJ,Retail,T2,164,5537719,1,Low
2739,EMEA,Agriculture,T5,15,46634.344,0,Low
2740,LA,Healthcare & Life Sciences,T3,100,284000,0,Low
2741,NAMERICA,Education,T5,250,106299.999,1,Low
2742,Greater China,"Banking, Financial Services & Insurance",T1,150,3973400,1,Low
2743,EMEA,Agriculture,T3,1052,180100,0,Low
2744,CSB,Agriculture,T5,35,173522,1,Low
2745,EMEA,"Banking, Financial Services & Insurance",T1,7463,854745.652,0,Low
2746,NAMERICA,Government,T1,9683,2262636.471,0,Low
2747,LA,Retail,T3,400,21870,0,Low
2748,NAMERICA,Web & Tech,T5,7,188758,1,Low
2749,CSB,Web & Tech,T5,80,39625,0,Low
2750,CSB,Manufacturing,T5,25,4495616,0,Low
2751,EMEA,Agriculture,T5,29,66328,0,Low
2752,NAMERICA,Agriculture,T5,80,65176.462,1,Low
2753,NAMERICA,Healthcare & Life Sciences,T4,15,284915,1,Low
2754,EMEA,Retail,T3,3000,418623.061,0,Low
2755,EMEA,Manufacturing,T4,300,36573,1,Low
2756,EMEA,"Business, Engineering & Consumer Services",T5,100,88730.881,0,Low
2757,APJ,Retail,T3,1,19209.296,0,Low
2758,APJ,Web & Tech,T5,7878,140628,1,Low
2759,NAMERICA,"Banking, Financial Services & Insurance",T4,116,104543,1,Low
2760,NAMERICA,Manufacturing,T1,13070,729533,1,Low
2761,Greater China,Retail,T1,500,30926,1,Low
2762,Greater China,Education,T1,3000,446000,1,Low
2763,LA,Government,T1,1,59930,0,Low
2764,APJ,Web & Tech,T1,754,66248.676,0,Low
2765,EMEA,Healthcare & Life Sciences,T2,2784,60925,1,Low
2766,NAMERICA,Education,T5,100,79444.073,1,Low
2767,EMEA,"Banking, Financial Services & Insurance",T3,10,245957.143,0,Low
2768,CSB,Manufacturing,T3,113,11125.432,0,Low
2769,APJ,Manufacturing,T1,9708,1080000,1,Low
2770,NAMERICA,Education,T1,3982,7747700,1,Low
2771,EMEA,Government,T2,873,3950000,0,Low
2772,EMEA,Agriculture,T5,50,81721.292,0,Low
2773,APJ,Manufacturing,T5,200,7220716,1,Low
2774,EMEA,Retail,T1,4317,182488,0,Low
2775,EMEA,Agriculture,T5,10,112309,0,Low
2776,NAMERICA,Healthcare & Life Sciences,T1,760,304636.906,1,Low
2777,EMEA,Healthcare & Life Sciences,T3,250,180000,0,Low
2778,NAMERICA,Agriculture,T3,2,93229.347,1,Low
2779,EMEA,"Business, Engineering & Consumer Services",T1,15636,1550000,0,Low
2780,APJ,"Banking, Financial Services & Insurance",T2,22515,64984275,0,Low
2781,Greater China,Retail,T1,500,10278.745,1,Low
2782,EMEA,Web & Tech,T3,325,181706,1,Low
2783,CSB,"Business, Engineering & Consumer Services",T5,50,170587,1,Low
2784,CSB,Healthcare & Life Sciences,T5,2,17760.897,1,Low
2785,NAMERICA,Government,T5,1,141000,1,Low
2786,Greater China,Manufacturing,T1,20,247216,1,Low
2787,CSB,Retail,T5,7,11135,0,Low
2788,Greater China,Web & Tech,T3,100,3240709,1,Low
2789,NAMERICA,Government,T5,166,81614.999,0,Low
2790,Greater China,Agriculture,T5,500,12000,0,Low
2791,EMEA,Transportation,T5,9207,120482,0,Low
2792,CSB,"Business, Engineering & Consumer Services",T5,35,13413,0,Low
2793,APJ,Education,T1,1286,653640.52,0,Low
2794,EMEA,Construction & Real Estate,T1,506,164136,1,Low
2795,CSB,Agriculture,T5,50,63681,1,Low
2796,EMEA,"Banking, Financial Services & Insurance",T1,124849,23658254.27,0,Low
2797,Greater China,Healthcare & Life Sciences,T1,3000,848080,0,Low
2798,Greater China,Manufacturing,T1,200,183964,0,Low
2799,NAMERICA,Manufacturing,T5,200,139176.876,1,Low
2800,CSB,Web & Tech,T5,4,5858118,0,Low
2801,APJ,"Business, Engineering & Consumer Services",T1,15880,530082,1,Low
2802,NAMERICA,Manufacturing,T1,6329,4297091.088,1,Low
2803,CSB,Web & Tech,T5,23,32296,0,Low
2804,NAMERICA,Government,T3,19,273075,1,Low
2805,NAMERICA,Government,T1,2270,2030396.51,0,Low
2806,NAMERICA,Government,T5,41,84930,0,Low
2807,NAMERICA,Education,T1,1544,1590000,0,Low
2808,CSB,Retail,T5,40,84790,0,Low
2809,EMEA,Energy,T1,460,93908,0,Low
2810,EMEA,"Business, Engineering & Consumer Services",T3,189,90996.745,1,Low
2811,NAMERICA,"Telecom, Media & Entertainment",T2,25359,16860000,1,Low
2812,EMEA,"Telecom, Media & Entertainment",T1,9500,82000000,0,Low
2813,NAMERICA,Manufacturing,T5,72,63652.863,1,Low
2814,NAMERICA,"Business, Engineering & Consumer Services",T3,16,188337.581,1,Low
2815,Greater China,Web & Tech,T3,161,45000,0,Low
2816,EMEA,"Telecom, Media & Entertainment",T3,37,4691350,0,Low
2817,NAMERICA,"Business, Engineering & Consumer Services",T1,1,748686.705,0,Low
2818,NAMERICA,Government,T1,1200,916300,0,Low
2819,CSB,Agriculture,T5,3,151494,0,Low
2820,EMEA,Healthcare & Life Sciences,T1,3000,1153066.273,1,Low
2821,EMEA,"Banking, Financial Services & Insurance",T1,4622,5000000,0,Low
2822,Greater China,Education,T1,500,52000,1,Low
2823,CSB,Agriculture,T5,37,90351,1,Low
2824,CSB,Agriculture,T5,27,175559,0,Low
2825,CSB,"Business, Engineering & Consumer Services",T5,4,79354,0,Low
2826,CSB,Agriculture,T5,65,11418,0,Low
2827,LA,Web & Tech,T1,11000,5593527.002,1,Low
2828,CSB,Agriculture,T5,3,82567,0,Low
2829,EMEA,"Banking, Financial Services & Insurance",T3,199,133310.025,0,Low
2830,NAMERICA,Education,T1,2300,9262200,0,Low
2831,NAMERICA,Government,T5,76,91674.508,1,Low
2832,CSB,Education,T5,1,1994153,0,Low
2833,EMEA,Manufacturing,T1,700,1028443,0,Low
2834,Greater China,Healthcare & Life Sciences,T1,1100,516160,0,Low
2835,APJ,"Business, Engineering & Consumer Services",T5,3229,45004,0,Low
2836,NAMERICA,Government,T5,99,42428.39,1,Low
2837,Greater China,"Telecom, Media & Entertainment",T3,100,118376,1,Low
2838,NAMERICA,"Banking, Financial Services & Insurance",T5,70,60075.526,0,Low
2839,NAMERICA,"Business, Engineering & Consumer Services",T5,1000,56439.523,0,Low
2840,APJ,Government,T1,5000,3244558,0,Low
2841,EMEA,Construction & Real Estate,T3,25,299008.983,0,Low
2842,NAMERICA,Construction & Real Estate,T5,100,44385.999,0,Low
2843,APJ,Retail,T5,381,49044.882,1,Low
2844,EMEA,Agriculture,T1,1,4637300,1,Low
2845,CSB,Agriculture,T5,16,143005,1,Low
2846,NAMERICA,Manufacturing,T2,800,102247.22,0,Low
2847,CSB,Agriculture,T5,30,47929,0,Low
2848,EMEA,Healthcare & Life Sciences,T2,951,94985,0,Low
2849,Greater China,Agriculture,T5,101,1400000,0,Low
2850,NAMERICA,Government,T1,318,141000,1,Low
2851,CSB,"Business, Engineering & Consumer Services",T5,64,56787,1,Low
2852,NAMERICA,Manufacturing,T3,1161,192549,1,Low
2853,NAMERICA,Government,T1,400,1528800,1,Low
2854,NAMERICA,Transportation,T2,1350,850200,0,Low
2855,LA,Government,T3,25,1965000,1,Low
2856,NAMERICA,Education,T1,24935,14816575,0,Low
2857,Greater China,Education,T2,380,102000,0,Low
2858,APJ,"Business, Engineering & Consumer Services",T5,77,4913199,1,Low
2859,EMEA,Government,T2,164,3503100,0,Low
2860,Greater China,Healthcare & Life Sciences,T1,1000,123774.465,0,Low
2861,NAMERICA,Healthcare & Life Sciences,T1,18343,10068970,0,Low
2862,CSB,Manufacturing,T5,33,6924631,1,Low
2863,NAMERICA,Retail,T4,29,153072,1,Low
2864,Greater China,Agriculture,T5,1893,136290,0,Low
2865,APJ,"Telecom, Media & Entertainment",T1,4401,565911.714,1,Low
2866,EMEA,Agriculture,T1,400,1800000,0,Low
2867,NAMERICA,Education,T5,118,75187,0,Low
2868,CSB,"Telecom, Media & Entertainment",T5,2,2548878,1,Low
2869,EMEA,"Business, Engineering & Consumer Services",T1,150,118060,1,Low
2870,LA,"Business, Engineering & Consumer Services",T3,38,77113.727,1,Low
2871,EMEA,Transportation,T3,616,277468.556,0,Low
2872,EMEA,"Business, Engineering & Consumer Services",T1,2759,36970,1,Low
2873,NAMERICA,"Business, Engineering & Consumer Services",T5,22,122099.999,1,Low
2874,CSB,Agriculture,T5,105,24447,1,Low
2875,NAMERICA,Government,T2,35,21912.986,1,Low
2876,EMEA,"Banking, Financial Services & Insurance",T4,1,329153,1,Low
2877,CSB,Agriculture,T5,30,141509,1,Low
